--------------------------------------------------
dataset: peptides-struct
debug: False
depth: -1
device: 0
expname: peptides-struct-100-seeds
logfile: None
metis:
  n_patches: 32
model:
  gnn_type: GINEConv
  hidden_size: 96
  name: GraphMLPMixer
  nlayer_gnn: 4
  nlayer_hierattn: 4
  pool: mean
  residual: True
  use_patch_pe: True
num_workers: 8
pos_enc:
  lap_dim: 0
  rw_dim: 16
seed: None
train:
  batch_size: 128
  dropout: 0.0
  epochs: 200
  lr: 0.001
  lr_decay: 0.5
  lr_patience: 20
  min_lr: 1e-05
  mlpmixer_dropout: 0.0
  optimizer: Adam
  runs: 100
  wd: 0.0
--------------------------------------------------
Time: 2023/04/15 - 16:00

----------SEED ---------: 0


Number of parameters: 346305
Epoch: 000, Train perf: 0.3650, Train Loss: 0.3650, Val: -0.3368, Test: -0.3482, Seconds: 16.5357
Epoch: 113, Train perf: 0.2303, Train Loss: 0.2303, Val: -0.2461, Test: -0.2480, Seconds: 13.9421
Epoch: 114, Train perf: 0.2277, Train Loss: 0.2277, Val: -0.2436, Test: -0.2480, Seconds: 13.7875
Epoch: 115, Train perf: 0.2293, Train Loss: 0.2293, Val: -0.2443, Test: -0.2480, Seconds: 13.6497
Epoch: 116, Train perf: 0.2272, Train Loss: 0.2272, Val: -0.2467, Test: -0.2480, Seconds: 13.9009
Epoch: 117, Train perf: 0.2276, Train Loss: 0.2276, Val: -0.2460, Test: -0.2480, Seconds: 14.1722
Epoch: 118, Train perf: 0.2277, Train Loss: 0.2277, Val: -0.2462, Test: -0.2480, Seconds: 13.8278
Epoch: 119, Train perf: 0.2266, Train Loss: 0.2266, Val: -0.2450, Test: -0.2480, Seconds: 14.1874
Epoch: 120, Train perf: 0.2277, Train Loss: 0.2277, Val: -0.2430, Test: -0.2494, Seconds: 15.6756
Epoch: 121, Train perf: 0.2254, Train Loss: 0.2254, Val: -0.2436, Test: -0.2494, Seconds: 13.9840
Epoch: 122, Train perf: 0.2268, Train Loss: 0.2268, Val: -0.2446, Test: -0.2494, Seconds: 13.7900
Epoch: 123, Train perf: 0.2262, Train Loss: 0.2262, Val: -0.2430, Test: -0.2494, Seconds: 13.4030
Epoch: 124, Train perf: 0.2263, Train Loss: 0.2263, Val: -0.2462, Test: -0.2494, Seconds: 13.5728
Epoch: 125, Train perf: 0.2275, Train Loss: 0.2275, Val: -0.2456, Test: -0.2494, Seconds: 13.6443
Epoch: 126, Train perf: 0.2264, Train Loss: 0.2264, Val: -0.2456, Test: -0.2494, Seconds: 13.3046
Epoch: 127, Train perf: 0.2256, Train Loss: 0.2256, Val: -0.2441, Test: -0.2494, Seconds: 13.7990
Epoch: 128, Train perf: 0.2259, Train Loss: 0.2259, Val: -0.2454, Test: -0.2494, Seconds: 13.4407
Epoch: 129, Train perf: 0.2264, Train Loss: 0.2264, Val: -0.2450, Test: -0.2494, Seconds: 13.6074
Epoch: 130, Train perf: 0.2246, Train Loss: 0.2246, Val: -0.2462, Test: -0.2494, Seconds: 13.2416
Epoch: 131, Train perf: 0.2261, Train Loss: 0.2261, Val: -0.2499, Test: -0.2494, Seconds: 13.5180
Epoch: 132, Train perf: 0.2248, Train Loss: 0.2248, Val: -0.2454, Test: -0.2494, Seconds: 13.6493
Epoch: 133, Train perf: 0.2248, Train Loss: 0.2248, Val: -0.2434, Test: -0.2494, Seconds: 13.4827
Epoch: 134, Train perf: 0.2265, Train Loss: 0.2265, Val: -0.2463, Test: -0.2494, Seconds: 13.5742
Epoch: 135, Train perf: 0.2246, Train Loss: 0.2246, Val: -0.2449, Test: -0.2494, Seconds: 13.7423
Epoch: 136, Train perf: 0.2253, Train Loss: 0.2253, Val: -0.2451, Test: -0.2494, Seconds: 13.6842
Epoch: 137, Train perf: 0.2225, Train Loss: 0.2225, Val: -0.2470, Test: -0.2494, Seconds: 13.6431
Epoch: 138, Train perf: 0.2249, Train Loss: 0.2249, Val: -0.2453, Test: -0.2494, Seconds: 13.5312
Epoch: 139, Train perf: 0.2246, Train Loss: 0.2246, Val: -0.2447, Test: -0.2494, Seconds: 13.4666
Epoch: 140, Train perf: 0.2236, Train Loss: 0.2236, Val: -0.2476, Test: -0.2494, Seconds: 13.6165
Epoch: 141, Train perf: 0.2247, Train Loss: 0.2247, Val: -0.2459, Test: -0.2494, Seconds: 13.6263
Epoch 00142: reducing learning rate of group 0 to 1.2500e-04.
Epoch: 142, Train perf: 0.2208, Train Loss: 0.2208, Val: -0.2435, Test: -0.2494, Seconds: 13.7967
Epoch: 143, Train perf: 0.2223, Train Loss: 0.2223, Val: -0.2444, Test: -0.2494, Seconds: 13.7364
Epoch: 144, Train perf: 0.2212, Train Loss: 0.2212, Val: -0.2442, Test: -0.2494, Seconds: 13.5249
Epoch: 145, Train perf: 0.2203, Train Loss: 0.2203, Val: -0.2450, Test: -0.2494, Seconds: 13.4554
Epoch: 146, Train perf: 0.2195, Train Loss: 0.2195, Val: -0.2423, Test: -0.2476, Seconds: 15.0480
Epoch: 147, Train perf: 0.2209, Train Loss: 0.2209, Val: -0.2437, Test: -0.2476, Seconds: 13.7929
Epoch: 148, Train perf: 0.2216, Train Loss: 0.2216, Val: -0.2442, Test: -0.2476, Seconds: 13.8684
Epoch: 149, Train perf: 0.2204, Train Loss: 0.2204, Val: -0.2441, Test: -0.2476, Seconds: 13.5730
Epoch: 150, Train perf: 0.2198, Train Loss: 0.2198, Val: -0.2429, Test: -0.2476, Seconds: 13.4016
Epoch: 151, Train perf: 0.2204, Train Loss: 0.2204, Val: -0.2450, Test: -0.2476, Seconds: 13.3208
Epoch: 152, Train perf: 0.2205, Train Loss: 0.2205, Val: -0.2430, Test: -0.2476, Seconds: 13.5502
Epoch: 153, Train perf: 0.2199, Train Loss: 0.2199, Val: -0.2444, Test: -0.2476, Seconds: 13.6137
Epoch: 154, Train perf: 0.2197, Train Loss: 0.2197, Val: -0.2436, Test: -0.2476, Seconds: 13.8611
Epoch: 155, Train perf: 0.2196, Train Loss: 0.2196, Val: -0.2431, Test: -0.2476, Seconds: 13.5579
Epoch: 156, Train perf: 0.2196, Train Loss: 0.2196, Val: -0.2444, Test: -0.2476, Seconds: 13.4764
Epoch: 157, Train perf: 0.2189, Train Loss: 0.2189, Val: -0.2439, Test: -0.2476, Seconds: 13.3077
Epoch: 158, Train perf: 0.2199, Train Loss: 0.2199, Val: -0.2441, Test: -0.2476, Seconds: 13.5266
Epoch: 159, Train perf: 0.2197, Train Loss: 0.2197, Val: -0.2439, Test: -0.2476, Seconds: 13.6602
Epoch: 160, Train perf: 0.2181, Train Loss: 0.2181, Val: -0.2441, Test: -0.2476, Seconds: 13.3635
Epoch: 161, Train perf: 0.2195, Train Loss: 0.2195, Val: -0.2431, Test: -0.2476, Seconds: 13.5981
Epoch: 162, Train perf: 0.2186, Train Loss: 0.2186, Val: -0.2426, Test: -0.2476, Seconds: 13.4569
Epoch: 163, Train perf: 0.2191, Train Loss: 0.2191, Val: -0.2456, Test: -0.2476, Seconds: 13.1988
Epoch: 164, Train perf: 0.2196, Train Loss: 0.2196, Val: -0.2446, Test: -0.2476, Seconds: 13.4192
Epoch: 165, Train perf: 0.2193, Train Loss: 0.2193, Val: -0.2434, Test: -0.2476, Seconds: 13.4069
Epoch: 166, Train perf: 0.2186, Train Loss: 0.2186, Val: -0.2442, Test: -0.2476, Seconds: 13.3946
Epoch: 167, Train perf: 0.2193, Train Loss: 0.2193, Val: -0.2454, Test: -0.2476, Seconds: 13.4349
Epoch 00168: reducing learning rate of group 0 to 6.2500e-05.
Epoch: 168, Train perf: 0.2174, Train Loss: 0.2174, Val: -0.2419, Test: -0.2475, Seconds: 15.3556
Epoch: 169, Train perf: 0.2181, Train Loss: 0.2181, Val: -0.2440, Test: -0.2475, Seconds: 13.6391
Epoch: 170, Train perf: 0.2172, Train Loss: 0.2172, Val: -0.2430, Test: -0.2475, Seconds: 13.2760
Epoch: 171, Train perf: 0.2178, Train Loss: 0.2178, Val: -0.2447, Test: -0.2475, Seconds: 13.5641
Epoch: 172, Train perf: 0.2179, Train Loss: 0.2179, Val: -0.2433, Test: -0.2475, Seconds: 13.4080
Epoch: 173, Train perf: 0.2173, Train Loss: 0.2173, Val: -0.2442, Test: -0.2475, Seconds: 13.5621
Epoch: 174, Train perf: 0.2183, Train Loss: 0.2183, Val: -0.2432, Test: -0.2475, Seconds: 13.3844
Epoch: 175, Train perf: 0.2167, Train Loss: 0.2167, Val: -0.2432, Test: -0.2475, Seconds: 13.1726
Epoch: 176, Train perf: 0.2175, Train Loss: 0.2175, Val: -0.2438, Test: -0.2475, Seconds: 13.3340
Epoch: 177, Train perf: 0.2166, Train Loss: 0.2166, Val: -0.2438, Test: -0.2475, Seconds: 13.5094
Epoch: 178, Train perf: 0.2169, Train Loss: 0.2169, Val: -0.2424, Test: -0.2475, Seconds: 13.1904
Epoch: 179, Train perf: 0.2171, Train Loss: 0.2171, Val: -0.2445, Test: -0.2475, Seconds: 13.3823
Epoch: 180, Train perf: 0.2159, Train Loss: 0.2159, Val: -0.2442, Test: -0.2475, Seconds: 13.4436
Epoch: 181, Train perf: 0.2170, Train Loss: 0.2170, Val: -0.2437, Test: -0.2475, Seconds: 13.7658
Epoch: 182, Train perf: 0.2175, Train Loss: 0.2175, Val: -0.2436, Test: -0.2475, Seconds: 13.0616
Epoch: 183, Train perf: 0.2165, Train Loss: 0.2165, Val: -0.2447, Test: -0.2475, Seconds: 13.4826
Epoch: 184, Train perf: 0.2177, Train Loss: 0.2177, Val: -0.2439, Test: -0.2475, Seconds: 13.6203
Epoch: 185, Train perf: 0.2169, Train Loss: 0.2169, Val: -0.2426, Test: -0.2475, Seconds: 13.4468
Epoch: 186, Train perf: 0.2164, Train Loss: 0.2164, Val: -0.2447, Test: -0.2475, Seconds: 13.4747
Epoch: 187, Train perf: 0.2176, Train Loss: 0.2176, Val: -0.2442, Test: -0.2475, Seconds: 13.4745
Epoch: 188, Train perf: 0.2165, Train Loss: 0.2165, Val: -0.2444, Test: -0.2475, Seconds: 13.1694
Epoch: 189, Train perf: 0.2168, Train Loss: 0.2168, Val: -0.2444, Test: -0.2475, Seconds: 13.1074
Epoch 00190: reducing learning rate of group 0 to 3.1250e-05.
Epoch: 190, Train perf: 0.2153, Train Loss: 0.2153, Val: -0.2441, Test: -0.2475, Seconds: 13.3974
Epoch: 191, Train perf: 0.2163, Train Loss: 0.2163, Val: -0.2438, Test: -0.2475, Seconds: 13.4087
Epoch: 192, Train perf: 0.2168, Train Loss: 0.2168, Val: -0.2441, Test: -0.2475, Seconds: 13.4215
Epoch: 193, Train perf: 0.2155, Train Loss: 0.2155, Val: -0.2443, Test: -0.2475, Seconds: 13.6117
Epoch: 194, Train perf: 0.2156, Train Loss: 0.2156, Val: -0.2422, Test: -0.2475, Seconds: 13.2713
Epoch: 195, Train perf: 0.2159, Train Loss: 0.2159, Val: -0.2436, Test: -0.2475, Seconds: 13.4155
Epoch: 196, Train perf: 0.2162, Train Loss: 0.2162, Val: -0.2429, Test: -0.2475, Seconds: 13.0645
Epoch: 197, Train perf: 0.2157, Train Loss: 0.2157, Val: -0.2430, Test: -0.2475, Seconds: 13.5549
Epoch: 198, Train perf: 0.2165, Train Loss: 0.2165, Val: -0.2433, Test: -0.2475, Seconds: 13.3157
Epoch: 199, Train perf: 0.2140, Train Loss: 0.2140, Val: -0.2429, Test: -0.2475, Seconds: 13.3882

Run:  0
Train Loss: 0.2140
Train Accuracy: 0.2140
Vali Accuracy: -0.2419
Test Accuracy: -0.2475
Convergence Time (Epochs): 200
AVG TIME PER EPOCH: 14.0631 s
TOTAL TIME TAKEN: 0.7813 h

----------SEED ---------: 1


Number of parameters: 346305
Epoch: 000, Train perf: 0.3615, Train Loss: 0.3615, Val: -0.3122, Test: -0.3209, Seconds: 15.6046
Epoch: 001, Train perf: 0.3159, Train Loss: 0.3159, Val: -0.3035, Test: -0.3124, Seconds: 15.3457
Epoch: 002, Train perf: 0.3114, Train Loss: 0.3114, Val: -0.3593, Test: -0.3124, Seconds: 13.4969
Epoch: 003, Train perf: 0.3049, Train Loss: 0.3049, Val: -0.2920, Test: -0.3003, Seconds: 15.0633
Epoch: 004, Train perf: 0.3003, Train Loss: 0.3003, Val: -0.3131, Test: -0.3003, Seconds: 13.4402
Epoch: 005, Train perf: 0.2997, Train Loss: 0.2997, Val: -0.3407, Test: -0.3003, Seconds: 13.3886
Epoch: 006, Train perf: 0.2996, Train Loss: 0.2996, Val: -0.2990, Test: -0.3003, Seconds: 13.5500
Epoch: 007, Train perf: 0.2975, Train Loss: 0.2975, Val: -0.2875, Test: -0.2959, Seconds: 15.0267
Epoch: 008, Train perf: 0.2921, Train Loss: 0.2921, Val: -0.3102, Test: -0.2959, Seconds: 13.3780
Epoch: 009, Train perf: 0.2929, Train Loss: 0.2929, Val: -0.3336, Test: -0.2959, Seconds: 13.4544
Epoch: 010, Train perf: 0.2886, Train Loss: 0.2886, Val: -0.3021, Test: -0.2959, Seconds: 13.0632
Epoch: 011, Train perf: 0.2907, Train Loss: 0.2907, Val: -0.2882, Test: -0.2959, Seconds: 13.4212
Epoch: 012, Train perf: 0.2892, Train Loss: 0.2892, Val: -0.3042, Test: -0.2959, Seconds: 13.3562
Epoch: 013, Train perf: 0.2865, Train Loss: 0.2865, Val: -0.2721, Test: -0.2755, Seconds: 15.2859
Epoch: 014, Train perf: 0.2872, Train Loss: 0.2872, Val: -0.2658, Test: -0.2719, Seconds: 14.9329
