--------------------------------------------------
dataset: peptides-struct
debug: False
depth: -1
device: 0
expname: peptides-struct-paper
logfile: None
metis:
  n_patches: 32
model:
  gnn_type: GINEConv
  hidden_size: 96
  name: GraphMLPMixer
  nlayer_gnn: 4
  nlayer_hierattn: 4
  pool: mean
  residual: True
  use_patch_pe: True
num_workers: 8
pos_enc:
  lap_dim: 0
  rw_dim: 16
seed: [1, 2, 4, 8]
train:
  batch_size: 128
  dropout: 0.0
  epochs: 200
  lr: 0.001
  lr_decay: 0.5
  lr_patience: 20
  min_lr: 1e-05
  mlpmixer_dropout: 0.0
  optimizer: Adam
  runs: 100
  wd: 0.0
--------------------------------------------------
Time: 2023/04/25 - 03:11

----------SEED ---------: 1


Number of parameters: 346305
Epoch: 000, Train perf: 0.3615, Train Loss: 0.3615, Val: -0.3122, Test: -0.3209, Seconds: 9.6156
Epoch: 026, Train perf: 0.2765, Train Loss: 0.2765, Val: -0.3058, Test: -0.2692, Seconds: 8.4323
Epoch: 027, Train perf: 0.2762, Train Loss: 0.2762, Val: -0.2848, Test: -0.2692, Seconds: 8.0664
Epoch: 028, Train perf: 0.2754, Train Loss: 0.2754, Val: -0.2639, Test: -0.2697, Seconds: 9.4454
Epoch: 029, Train perf: 0.2719, Train Loss: 0.2719, Val: -0.2667, Test: -0.2697, Seconds: 8.1334
Epoch: 030, Train perf: 0.2731, Train Loss: 0.2731, Val: -0.2731, Test: -0.2697, Seconds: 8.0843
Epoch: 031, Train perf: 0.2771, Train Loss: 0.2771, Val: -0.2762, Test: -0.2697, Seconds: 8.6085
Epoch: 032, Train perf: 0.2754, Train Loss: 0.2754, Val: -0.2597, Test: -0.2629, Seconds: 9.6018
Epoch: 033, Train perf: 0.2743, Train Loss: 0.2743, Val: -0.2735, Test: -0.2629, Seconds: 8.4278
Epoch: 034, Train perf: 0.2728, Train Loss: 0.2728, Val: -0.2634, Test: -0.2629, Seconds: 8.2764
Epoch: 035, Train perf: 0.2722, Train Loss: 0.2722, Val: -0.2572, Test: -0.2626, Seconds: 9.3669
Epoch: 036, Train perf: 0.2728, Train Loss: 0.2728, Val: -0.2606, Test: -0.2626, Seconds: 8.2373
Epoch: 037, Train perf: 0.2714, Train Loss: 0.2714, Val: -0.2660, Test: -0.2626, Seconds: 8.3935
Epoch: 038, Train perf: 0.2722, Train Loss: 0.2722, Val: -0.2679, Test: -0.2626, Seconds: 8.4292
Epoch: 039, Train perf: 0.2712, Train Loss: 0.2712, Val: -0.2588, Test: -0.2626, Seconds: 8.1231
Epoch: 040, Train perf: 0.2676, Train Loss: 0.2676, Val: -0.2696, Test: -0.2626, Seconds: 8.1455
Epoch: 041, Train perf: 0.2693, Train Loss: 0.2693, Val: -0.2594, Test: -0.2626, Seconds: 8.0251
Epoch: 042, Train perf: 0.2665, Train Loss: 0.2665, Val: -0.2626, Test: -0.2626, Seconds: 8.3739
Epoch: 043, Train perf: 0.2677, Train Loss: 0.2677, Val: -0.2538, Test: -0.2621, Seconds: 9.3285
Epoch: 044, Train perf: 0.2664, Train Loss: 0.2664, Val: -0.2565, Test: -0.2621, Seconds: 8.1164
