--------------------------------------------------
dataset: peptides-struct
debug: False
depth: -1
device: 0
expname: peptides-struct-lap-paper
logfile: None
metis:
  n_patches: 32
model:
  gnn_type: GINEConv
  hidden_size: 96
  name: GraphMLPMixer
  nlayer_gnn: 4
  nlayer_hierattn: 4
  pool: mean
  residual: True
  use_patch_pe: True
num_workers: 8
pos_enc:
  lap_dim: 16
  rw_dim: 0
seed: [1, 2, 4, 8]
train:
  batch_size: 128
  dropout: 0.0
  epochs: 200
  lr: 0.001
  lr_decay: 0.5
  lr_patience: 20
  min_lr: 1e-05
  mlpmixer_dropout: 0.0
  optimizer: Adam
  runs: 100
  wd: 0.0
--------------------------------------------------
Time: 2023/04/25 - 03:18

----------SEED ---------: 1


Number of parameters: 346305
Epoch: 000, Train perf: 0.3552, Train Loss: 0.3552, Val: -0.3199, Test: -0.3234, Seconds: 10.0776
Epoch: 034, Train perf: 0.2765, Train Loss: 0.2765, Val: -0.2586, Test: -0.2646, Seconds: 9.5970
Epoch: 035, Train perf: 0.2787, Train Loss: 0.2787, Val: -0.2608, Test: -0.2646, Seconds: 8.2324
Epoch: 036, Train perf: 0.2832, Train Loss: 0.2832, Val: -0.2654, Test: -0.2646, Seconds: 8.7704
Epoch: 037, Train perf: 0.2757, Train Loss: 0.2757, Val: -0.2670, Test: -0.2646, Seconds: 8.3565
Epoch: 038, Train perf: 0.2762, Train Loss: 0.2762, Val: -0.2619, Test: -0.2646, Seconds: 8.4937
Epoch: 039, Train perf: 0.2736, Train Loss: 0.2736, Val: -0.2715, Test: -0.2646, Seconds: 8.3902
Epoch: 040, Train perf: 0.2765, Train Loss: 0.2765, Val: -0.2662, Test: -0.2646, Seconds: 8.0776
Epoch: 041, Train perf: 0.2771, Train Loss: 0.2771, Val: -0.2690, Test: -0.2646, Seconds: 8.9704
Epoch: 042, Train perf: 0.2744, Train Loss: 0.2744, Val: -0.2639, Test: -0.2646, Seconds: 8.3471
Epoch: 043, Train perf: 0.2739, Train Loss: 0.2739, Val: -0.2565, Test: -0.2607, Seconds: 10.0224
Epoch: 044, Train perf: 0.2778, Train Loss: 0.2778, Val: -0.2610, Test: -0.2607, Seconds: 8.4907
Epoch: 045, Train perf: 0.2728, Train Loss: 0.2728, Val: -0.2566, Test: -0.2607, Seconds: 8.2020
Epoch: 046, Train perf: 0.2723, Train Loss: 0.2723, Val: -0.2570, Test: -0.2607, Seconds: 8.5163
Epoch: 047, Train perf: 0.2723, Train Loss: 0.2723, Val: -0.2569, Test: -0.2607, Seconds: 8.3958
Epoch: 048, Train perf: 0.2712, Train Loss: 0.2712, Val: -0.2527, Test: -0.2590, Seconds: 9.8228
Epoch: 049, Train perf: 0.2709, Train Loss: 0.2709, Val: -0.2605, Test: -0.2590, Seconds: 8.3930
Epoch: 050, Train perf: 0.2685, Train Loss: 0.2685, Val: -0.2649, Test: -0.2590, Seconds: 8.2310
Epoch: 051, Train perf: 0.2743, Train Loss: 0.2743, Val: -0.2543, Test: -0.2590, Seconds: 8.2298
Epoch: 052, Train perf: 0.2710, Train Loss: 0.2710, Val: -0.2560, Test: -0.2590, Seconds: 8.3400
Epoch: 053, Train perf: 0.2675, Train Loss: 0.2675, Val: -0.2546, Test: -0.2590, Seconds: 8.7351
Epoch: 054, Train perf: 0.2694, Train Loss: 0.2694, Val: -0.2534, Test: -0.2590, Seconds: 8.2971
Epoch: 055, Train perf: 0.2675, Train Loss: 0.2675, Val: -0.2616, Test: -0.2590, Seconds: 8.5767
Epoch: 056, Train perf: 0.2659, Train Loss: 0.2659, Val: -0.2649, Test: -0.2590, Seconds: 8.4155
Epoch: 057, Train perf: 0.2683, Train Loss: 0.2683, Val: -0.2539, Test: -0.2590, Seconds: 8.2213
Epoch: 058, Train perf: 0.2662, Train Loss: 0.2662, Val: -0.2520, Test: -0.2544, Seconds: 9.5402
Epoch: 059, Train perf: 0.2659, Train Loss: 0.2659, Val: -0.2562, Test: -0.2544, Seconds: 8.2975
Epoch: 060, Train perf: 0.2656, Train Loss: 0.2656, Val: -0.2553, Test: -0.2544, Seconds: 8.3643
Epoch: 061, Train perf: 0.2643, Train Loss: 0.2643, Val: -0.2544, Test: -0.2544, Seconds: 8.6578
Epoch: 062, Train perf: 0.2672, Train Loss: 0.2672, Val: -0.2602, Test: -0.2544, Seconds: 8.7464
Epoch: 063, Train perf: 0.2629, Train Loss: 0.2629, Val: -0.2567, Test: -0.2544, Seconds: 8.5617
Epoch: 064, Train perf: 0.2647, Train Loss: 0.2647, Val: -0.2563, Test: -0.2544, Seconds: 8.6206
Epoch: 065, Train perf: 0.2641, Train Loss: 0.2641, Val: -0.2586, Test: -0.2544, Seconds: 8.1434
Epoch: 066, Train perf: 0.2638, Train Loss: 0.2638, Val: -0.2593, Test: -0.2544, Seconds: 8.3395
Epoch: 067, Train perf: 0.2642, Train Loss: 0.2642, Val: -0.2521, Test: -0.2544, Seconds: 8.3832
Epoch: 068, Train perf: 0.2606, Train Loss: 0.2606, Val: -0.2518, Test: -0.2533, Seconds: 9.6012
Epoch: 069, Train perf: 0.2621, Train Loss: 0.2621, Val: -0.2576, Test: -0.2533, Seconds: 8.7675
Epoch: 070, Train perf: 0.2593, Train Loss: 0.2593, Val: -0.2584, Test: -0.2533, Seconds: 8.3330
Epoch: 071, Train perf: 0.2608, Train Loss: 0.2608, Val: -0.2538, Test: -0.2533, Seconds: 8.7257
Epoch: 072, Train perf: 0.2603, Train Loss: 0.2603, Val: -0.2574, Test: -0.2533, Seconds: 8.7843
Epoch: 073, Train perf: 0.2587, Train Loss: 0.2587, Val: -0.2556, Test: -0.2533, Seconds: 8.3627
Epoch: 074, Train perf: 0.2585, Train Loss: 0.2585, Val: -0.2538, Test: -0.2533, Seconds: 8.6704
Epoch: 075, Train perf: 0.2581, Train Loss: 0.2581, Val: -0.2498, Test: -0.2525, Seconds: 9.5618
Epoch: 076, Train perf: 0.2579, Train Loss: 0.2579, Val: -0.2515, Test: -0.2525, Seconds: 8.6117
Epoch: 077, Train perf: 0.2575, Train Loss: 0.2575, Val: -0.2560, Test: -0.2525, Seconds: 8.2230
Epoch: 078, Train perf: 0.2589, Train Loss: 0.2589, Val: -0.2530, Test: -0.2525, Seconds: 8.4559
Epoch: 079, Train perf: 0.2573, Train Loss: 0.2573, Val: -0.2652, Test: -0.2525, Seconds: 8.5029
Epoch: 080, Train perf: 0.2560, Train Loss: 0.2560, Val: -0.2530, Test: -0.2525, Seconds: 8.3102
Epoch: 081, Train perf: 0.2558, Train Loss: 0.2558, Val: -0.2527, Test: -0.2525, Seconds: 8.9151
Epoch: 082, Train perf: 0.2542, Train Loss: 0.2542, Val: -0.2507, Test: -0.2525, Seconds: 8.2241
Epoch: 083, Train perf: 0.2533, Train Loss: 0.2533, Val: -0.2584, Test: -0.2525, Seconds: 8.4476
Epoch: 084, Train perf: 0.2538, Train Loss: 0.2538, Val: -0.2529, Test: -0.2525, Seconds: 8.6309
Epoch: 085, Train perf: 0.2540, Train Loss: 0.2540, Val: -0.2507, Test: -0.2525, Seconds: 8.7083
Epoch: 086, Train perf: 0.2528, Train Loss: 0.2528, Val: -0.2572, Test: -0.2525, Seconds: 8.7430
Epoch: 087, Train perf: 0.2527, Train Loss: 0.2527, Val: -0.2523, Test: -0.2525, Seconds: 8.4670
Epoch: 088, Train perf: 0.2501, Train Loss: 0.2501, Val: -0.2535, Test: -0.2525, Seconds: 8.3063
Epoch: 089, Train perf: 0.2520, Train Loss: 0.2520, Val: -0.2493, Test: -0.2538, Seconds: 9.7735
Epoch: 090, Train perf: 0.2507, Train Loss: 0.2507, Val: -0.2593, Test: -0.2538, Seconds: 8.5574
Epoch: 091, Train perf: 0.2527, Train Loss: 0.2527, Val: -0.2609, Test: -0.2538, Seconds: 8.1964
Epoch: 092, Train perf: 0.2494, Train Loss: 0.2494, Val: -0.2530, Test: -0.2538, Seconds: 8.2901
Epoch: 093, Train perf: 0.2490, Train Loss: 0.2490, Val: -0.2568, Test: -0.2538, Seconds: 8.6584
Epoch: 094, Train perf: 0.2491, Train Loss: 0.2491, Val: -0.2580, Test: -0.2538, Seconds: 8.3453
Epoch: 095, Train perf: 0.2490, Train Loss: 0.2490, Val: -0.2565, Test: -0.2538, Seconds: 8.4796
Epoch: 096, Train perf: 0.2476, Train Loss: 0.2476, Val: -0.2504, Test: -0.2538, Seconds: 8.3627
Epoch: 097, Train perf: 0.2479, Train Loss: 0.2479, Val: -0.2528, Test: -0.2538, Seconds: 9.5090
Epoch: 098, Train perf: 0.2476, Train Loss: 0.2476, Val: -0.2548, Test: -0.2538, Seconds: 8.4602
Epoch: 099, Train perf: 0.2478, Train Loss: 0.2478, Val: -0.2481, Test: -0.2561, Seconds: 9.5510
Epoch: 100, Train perf: 0.2463, Train Loss: 0.2463, Val: -0.2511, Test: -0.2561, Seconds: 8.3931
Epoch: 101, Train perf: 0.2455, Train Loss: 0.2455, Val: -0.2517, Test: -0.2561, Seconds: 8.4478
Epoch: 102, Train perf: 0.2436, Train Loss: 0.2436, Val: -0.2570, Test: -0.2561, Seconds: 8.2484
Epoch: 103, Train perf: 0.2426, Train Loss: 0.2426, Val: -0.2553, Test: -0.2561, Seconds: 8.7232
Epoch: 104, Train perf: 0.2444, Train Loss: 0.2444, Val: -0.2496, Test: -0.2561, Seconds: 8.4584
Epoch: 105, Train perf: 0.2454, Train Loss: 0.2454, Val: -0.2511, Test: -0.2561, Seconds: 8.2672
Epoch: 106, Train perf: 0.2418, Train Loss: 0.2418, Val: -0.2489, Test: -0.2561, Seconds: 8.3041
Epoch: 107, Train perf: 0.2424, Train Loss: 0.2424, Val: -0.2527, Test: -0.2561, Seconds: 8.3576
Epoch: 108, Train perf: 0.2423, Train Loss: 0.2423, Val: -0.2554, Test: -0.2561, Seconds: 8.2764
Epoch: 109, Train perf: 0.2416, Train Loss: 0.2416, Val: -0.2555, Test: -0.2561, Seconds: 8.3653
Epoch: 110, Train perf: 0.2400, Train Loss: 0.2400, Val: -0.2538, Test: -0.2561, Seconds: 8.3401
Epoch: 111, Train perf: 0.2405, Train Loss: 0.2405, Val: -0.2534, Test: -0.2561, Seconds: 8.3524
Epoch: 112, Train perf: 0.2404, Train Loss: 0.2404, Val: -0.2521, Test: -0.2561, Seconds: 8.2918
Epoch: 113, Train perf: 0.2400, Train Loss: 0.2400, Val: -0.2516, Test: -0.2561, Seconds: 8.4167
Epoch: 114, Train perf: 0.2380, Train Loss: 0.2380, Val: -0.2534, Test: -0.2561, Seconds: 8.6305
Epoch: 115, Train perf: 0.2370, Train Loss: 0.2370, Val: -0.2532, Test: -0.2561, Seconds: 8.6674
Epoch: 116, Train perf: 0.2376, Train Loss: 0.2376, Val: -0.2574, Test: -0.2561, Seconds: 8.2486
Epoch: 117, Train perf: 0.2369, Train Loss: 0.2369, Val: -0.2510, Test: -0.2561, Seconds: 8.2664
Epoch: 118, Train perf: 0.2359, Train Loss: 0.2359, Val: -0.2537, Test: -0.2561, Seconds: 8.4688
Epoch: 119, Train perf: 0.2352, Train Loss: 0.2352, Val: -0.2514, Test: -0.2561, Seconds: 8.3446
Epoch: 120, Train perf: 0.2366, Train Loss: 0.2366, Val: -0.2522, Test: -0.2561, Seconds: 8.2017
Epoch 00121: reducing learning rate of group 0 to 5.0000e-04.
Epoch: 121, Train perf: 0.2296, Train Loss: 0.2296, Val: -0.2465, Test: -0.2508, Seconds: 9.4837
Epoch: 122, Train perf: 0.2278, Train Loss: 0.2278, Val: -0.2469, Test: -0.2508, Seconds: 8.8132
Epoch: 123, Train perf: 0.2272, Train Loss: 0.2272, Val: -0.2500, Test: -0.2508, Seconds: 8.3996
Epoch: 124, Train perf: 0.2268, Train Loss: 0.2268, Val: -0.2522, Test: -0.2508, Seconds: 8.2612
Epoch: 125, Train perf: 0.2252, Train Loss: 0.2252, Val: -0.2503, Test: -0.2508, Seconds: 8.3151
Epoch: 126, Train perf: 0.2262, Train Loss: 0.2262, Val: -0.2496, Test: -0.2508, Seconds: 8.8176
Epoch: 127, Train perf: 0.2261, Train Loss: 0.2261, Val: -0.2575, Test: -0.2508, Seconds: 8.5797
Epoch: 128, Train perf: 0.2263, Train Loss: 0.2263, Val: -0.2539, Test: -0.2508, Seconds: 8.5393
Epoch: 129, Train perf: 0.2234, Train Loss: 0.2234, Val: -0.2537, Test: -0.2508, Seconds: 8.3424
Epoch: 130, Train perf: 0.2239, Train Loss: 0.2239, Val: -0.2498, Test: -0.2508, Seconds: 8.3629
Epoch: 131, Train perf: 0.2241, Train Loss: 0.2241, Val: -0.2520, Test: -0.2508, Seconds: 8.4154
Epoch: 132, Train perf: 0.2215, Train Loss: 0.2215, Val: -0.2500, Test: -0.2508, Seconds: 8.4184
Epoch: 133, Train perf: 0.2221, Train Loss: 0.2221, Val: -0.2515, Test: -0.2508, Seconds: 8.8968
Epoch: 134, Train perf: 0.2231, Train Loss: 0.2231, Val: -0.2537, Test: -0.2508, Seconds: 8.5152
Epoch: 135, Train perf: 0.2205, Train Loss: 0.2205, Val: -0.2519, Test: -0.2508, Seconds: 8.2828
Epoch: 136, Train perf: 0.2202, Train Loss: 0.2202, Val: -0.2504, Test: -0.2508, Seconds: 8.8271
Epoch: 137, Train perf: 0.2202, Train Loss: 0.2202, Val: -0.2516, Test: -0.2508, Seconds: 8.1651
Epoch: 138, Train perf: 0.2214, Train Loss: 0.2214, Val: -0.2513, Test: -0.2508, Seconds: 8.3195
Epoch: 139, Train perf: 0.2193, Train Loss: 0.2193, Val: -0.2547, Test: -0.2508, Seconds: 8.3441
Epoch: 140, Train perf: 0.2197, Train Loss: 0.2197, Val: -0.2537, Test: -0.2508, Seconds: 8.3638
Epoch: 141, Train perf: 0.2191, Train Loss: 0.2191, Val: -0.2567, Test: -0.2508, Seconds: 8.2873
Epoch: 142, Train perf: 0.2195, Train Loss: 0.2195, Val: -0.2520, Test: -0.2508, Seconds: 8.5937
Epoch 00143: reducing learning rate of group 0 to 2.5000e-04.
Epoch: 143, Train perf: 0.2145, Train Loss: 0.2145, Val: -0.2516, Test: -0.2508, Seconds: 8.2634
Epoch: 144, Train perf: 0.2146, Train Loss: 0.2146, Val: -0.2515, Test: -0.2508, Seconds: 8.4437
Epoch: 145, Train perf: 0.2139, Train Loss: 0.2139, Val: -0.2516, Test: -0.2508, Seconds: 8.4364
Epoch: 146, Train perf: 0.2137, Train Loss: 0.2137, Val: -0.2528, Test: -0.2508, Seconds: 8.5766
Epoch: 147, Train perf: 0.2123, Train Loss: 0.2123, Val: -0.2517, Test: -0.2508, Seconds: 8.4159
Epoch: 148, Train perf: 0.2125, Train Loss: 0.2125, Val: -0.2515, Test: -0.2508, Seconds: 8.5356
Epoch: 149, Train perf: 0.2121, Train Loss: 0.2121, Val: -0.2535, Test: -0.2508, Seconds: 8.5149
Epoch: 150, Train perf: 0.2121, Train Loss: 0.2121, Val: -0.2506, Test: -0.2508, Seconds: 8.6839
Epoch: 151, Train perf: 0.2141, Train Loss: 0.2141, Val: -0.2543, Test: -0.2508, Seconds: 8.1923
Epoch: 152, Train perf: 0.2109, Train Loss: 0.2109, Val: -0.2518, Test: -0.2508, Seconds: 8.3234
Epoch: 153, Train perf: 0.2119, Train Loss: 0.2119, Val: -0.2522, Test: -0.2508, Seconds: 8.3404
Epoch: 154, Train perf: 0.2113, Train Loss: 0.2113, Val: -0.2531, Test: -0.2508, Seconds: 8.7757
Epoch: 155, Train perf: 0.2111, Train Loss: 0.2111, Val: -0.2514, Test: -0.2508, Seconds: 8.4333
Epoch: 156, Train perf: 0.2117, Train Loss: 0.2117, Val: -0.2559, Test: -0.2508, Seconds: 9.0209
Epoch: 157, Train perf: 0.2101, Train Loss: 0.2101, Val: -0.2536, Test: -0.2508, Seconds: 9.1456
Epoch: 158, Train perf: 0.2114, Train Loss: 0.2114, Val: -0.2536, Test: -0.2508, Seconds: 8.4193
Epoch: 159, Train perf: 0.2089, Train Loss: 0.2089, Val: -0.2517, Test: -0.2508, Seconds: 8.5640
Epoch: 160, Train perf: 0.2100, Train Loss: 0.2100, Val: -0.2541, Test: -0.2508, Seconds: 8.4262
Epoch: 161, Train perf: 0.2099, Train Loss: 0.2099, Val: -0.2552, Test: -0.2508, Seconds: 8.1565
Epoch: 162, Train perf: 0.2100, Train Loss: 0.2100, Val: -0.2529, Test: -0.2508, Seconds: 8.4602
Epoch: 163, Train perf: 0.2086, Train Loss: 0.2086, Val: -0.2542, Test: -0.2508, Seconds: 8.3873
Epoch 00164: reducing learning rate of group 0 to 1.2500e-04.
Epoch: 164, Train perf: 0.2073, Train Loss: 0.2073, Val: -0.2533, Test: -0.2508, Seconds: 8.2473
Epoch: 165, Train perf: 0.2057, Train Loss: 0.2057, Val: -0.2534, Test: -0.2508, Seconds: 8.2761
Epoch: 166, Train perf: 0.2065, Train Loss: 0.2065, Val: -0.2536, Test: -0.2508, Seconds: 8.5115
Epoch: 167, Train perf: 0.2053, Train Loss: 0.2053, Val: -0.2533, Test: -0.2508, Seconds: 8.3011
Epoch: 168, Train perf: 0.2061, Train Loss: 0.2061, Val: -0.2534, Test: -0.2508, Seconds: 8.5293
Epoch: 169, Train perf: 0.2054, Train Loss: 0.2054, Val: -0.2519, Test: -0.2508, Seconds: 8.3648
Epoch: 170, Train perf: 0.2057, Train Loss: 0.2057, Val: -0.2541, Test: -0.2508, Seconds: 8.8661
Epoch: 171, Train perf: 0.2047, Train Loss: 0.2047, Val: -0.2528, Test: -0.2508, Seconds: 8.6143
Epoch: 172, Train perf: 0.2056, Train Loss: 0.2056, Val: -0.2541, Test: -0.2508, Seconds: 8.3635
Epoch: 173, Train perf: 0.2048, Train Loss: 0.2048, Val: -0.2539, Test: -0.2508, Seconds: 8.5741
Epoch: 174, Train perf: 0.2062, Train Loss: 0.2062, Val: -0.2535, Test: -0.2508, Seconds: 8.2175
Epoch: 175, Train perf: 0.2053, Train Loss: 0.2053, Val: -0.2535, Test: -0.2508, Seconds: 8.4612
Epoch: 176, Train perf: 0.2050, Train Loss: 0.2050, Val: -0.2532, Test: -0.2508, Seconds: 8.6554
Epoch: 177, Train perf: 0.2042, Train Loss: 0.2042, Val: -0.2547, Test: -0.2508, Seconds: 8.3278
Epoch: 178, Train perf: 0.2047, Train Loss: 0.2047, Val: -0.2537, Test: -0.2508, Seconds: 8.1577
Epoch: 179, Train perf: 0.2064, Train Loss: 0.2064, Val: -0.2538, Test: -0.2508, Seconds: 8.5976
Epoch: 180, Train perf: 0.2050, Train Loss: 0.2050, Val: -0.2535, Test: -0.2508, Seconds: 8.2373
Epoch: 181, Train perf: 0.2037, Train Loss: 0.2037, Val: -0.2546, Test: -0.2508, Seconds: 8.2000
Epoch: 182, Train perf: 0.2046, Train Loss: 0.2046, Val: -0.2541, Test: -0.2508, Seconds: 8.3725
Epoch: 183, Train perf: 0.2046, Train Loss: 0.2046, Val: -0.2545, Test: -0.2508, Seconds: 9.0297
Epoch: 184, Train perf: 0.2032, Train Loss: 0.2032, Val: -0.2540, Test: -0.2508, Seconds: 8.5025
Epoch 00185: reducing learning rate of group 0 to 6.2500e-05.
Epoch: 185, Train perf: 0.2035, Train Loss: 0.2035, Val: -0.2541, Test: -0.2508, Seconds: 8.5461
Epoch: 186, Train perf: 0.2028, Train Loss: 0.2028, Val: -0.2547, Test: -0.2508, Seconds: 8.8215
Epoch: 187, Train perf: 0.2023, Train Loss: 0.2023, Val: -0.2558, Test: -0.2508, Seconds: 8.3895
Epoch: 188, Train perf: 0.2019, Train Loss: 0.2019, Val: -0.2541, Test: -0.2508, Seconds: 8.4183
Epoch: 189, Train perf: 0.2016, Train Loss: 0.2016, Val: -0.2540, Test: -0.2508, Seconds: 8.1717
Epoch: 190, Train perf: 0.2019, Train Loss: 0.2019, Val: -0.2550, Test: -0.2508, Seconds: 8.2603
Epoch: 191, Train perf: 0.2009, Train Loss: 0.2009, Val: -0.2535, Test: -0.2508, Seconds: 8.5666
Epoch: 192, Train perf: 0.2015, Train Loss: 0.2015, Val: -0.2542, Test: -0.2508, Seconds: 8.6673
Epoch: 193, Train perf: 0.2017, Train Loss: 0.2017, Val: -0.2545, Test: -0.2508, Seconds: 8.3575
Epoch: 194, Train perf: 0.2016, Train Loss: 0.2016, Val: -0.2546, Test: -0.2508, Seconds: 8.6981
Epoch: 195, Train perf: 0.2016, Train Loss: 0.2016, Val: -0.2537, Test: -0.2508, Seconds: 8.4352
Epoch: 196, Train perf: 0.2019, Train Loss: 0.2019, Val: -0.2540, Test: -0.2508, Seconds: 8.5658
Epoch: 197, Train perf: 0.2025, Train Loss: 0.2025, Val: -0.2553, Test: -0.2508, Seconds: 8.2470
Epoch: 198, Train perf: 0.2018, Train Loss: 0.2018, Val: -0.2557, Test: -0.2508, Seconds: 8.2363
Epoch: 199, Train perf: 0.2022, Train Loss: 0.2022, Val: -0.2542, Test: -0.2508, Seconds: 8.2802

Run:  0
Train Loss: 0.2022
Train Accuracy: 0.2022
Vali Accuracy: -0.2465
Test Accuracy: -0.2508
Convergence Time (Epochs): 200
AVG TIME PER EPOCH: 8.5949 s
TOTAL TIME TAKEN: 0.4775 h

----------SEED ---------: 2


Number of parameters: 346305
Epoch: 000, Train perf: 0.3591, Train Loss: 0.3591, Val: -0.3155, Test: -0.3191, Seconds: 9.5952
Epoch: 001, Train perf: 0.3174, Train Loss: 0.3174, Val: -0.2915, Test: -0.2970, Seconds: 9.3706
Epoch: 002, Train perf: 0.3142, Train Loss: 0.3142, Val: -0.2929, Test: -0.2970, Seconds: 8.2910
Epoch: 003, Train perf: 0.3078, Train Loss: 0.3078, Val: -0.2927, Test: -0.2970, Seconds: 8.4085
Epoch: 004, Train perf: 0.3089, Train Loss: 0.3089, Val: -0.2855, Test: -0.2947, Seconds: 9.6295
Epoch: 005, Train perf: 0.3029, Train Loss: 0.3029, Val: -0.2888, Test: -0.2947, Seconds: 8.3472
Epoch: 006, Train perf: 0.3020, Train Loss: 0.3020, Val: -0.2773, Test: -0.2836, Seconds: 9.9503
Epoch: 007, Train perf: 0.3015, Train Loss: 0.3015, Val: -0.2942, Test: -0.2836, Seconds: 8.6243
Epoch: 008, Train perf: 0.2987, Train Loss: 0.2987, Val: -0.2744, Test: -0.2825, Seconds: 9.7085
Epoch: 009, Train perf: 0.2976, Train Loss: 0.2976, Val: -0.2722, Test: -0.2776, Seconds: 10.0564
Epoch: 010, Train perf: 0.2969, Train Loss: 0.2969, Val: -0.2965, Test: -0.2776, Seconds: 8.3626
Epoch: 011, Train perf: 0.2972, Train Loss: 0.2972, Val: -0.2785, Test: -0.2776, Seconds: 8.7867
Epoch: 012, Train perf: 0.2972, Train Loss: 0.2972, Val: -0.2822, Test: -0.2776, Seconds: 8.8354
Epoch: 013, Train perf: 0.2928, Train Loss: 0.2928, Val: -0.2896, Test: -0.2776, Seconds: 8.6555
Epoch: 014, Train perf: 0.2929, Train Loss: 0.2929, Val: -0.2724, Test: -0.2776, Seconds: 8.3029
